make_id,make_name
5043,"J & L Tank, Inc."
5044,Karavan Trailer
5045,Zimmerman Manufacturing Corp.
5046,Art's Portable Welding
5047,"Burch Body Works, Inc."
5048,"Hyundai Steel Industries, Inc."
5049,Mac-Lander Incorporated
5050,Ottawa Brimont Corporation
5051,Great Dane
5052,"Crystal Welding, Inc."
5053,"Precision Chassis & Engineering, Inc."
5054,"Fleetwing Travelers, Inc."
5055,C.E.I. Truck and AG. Equipment
5056,Marmon Motor Co
5057,"Determan Welding & Tank Service, Inc."
5059,Fiba Compressed Gas Equipment
5060,Interstate Manufacturing
5061,"Bean & Conquest, Inc."
5062,Kent Trailers
5063,Stovall Equipment Inc.
5064,Spudnik Equipment Co.
5065,"Mertz, Inc."
5066,Schodorf
5067,"H & M Manufacturing, Inc."
5068,Best Built Manufacturing Inc.
5069,Grumman Olson
5071,Catolac
5072,Super X Products
5073,Logan Farm Equipment
5074,Motor Truck and Trailer Co
5075,Poly Cal Plastics
5076,"Barrett Trailers, Inc."
5077,Duralite Truck Body & Container
5079,Marksman Manufacturer
5080,Norwood Sales
5081,KJD Enterprises
5082,Worthington Cryogenics LLC
5083,Genesis
5084,TEVCO MANUFACTURING LLC
5085,"WORTHINGTON CRYOGENICS, LLC"
5086,"Easy Time Trailers, Inc."
5087,Kubvan
5088,"JFM Services, Inc."
5089,Daniel Lohr
5090,Sooner Trailer Mfg
5091,Sebring Auto-Cycle Inc.
5092,"Trinity Industries, Inc."
5094,DAECHANG MOTORS COMPANY LIMITED
5095,Bock Industries
5096,"Badsey Bullet U.S.A, Inc."
5097,Dively Mfg. Co.
5099,Freedom Outdoor Products
5100,Hardee Manufacturing Company Inc.
5101,Reiser
5102,DEEP SOUTH CARGO TRAILERS LLC
5103,Bauer
5105,Kingston Trailers
5106,EXTREME TRAILERS LLC
5107,SAAB-Scania
5108,"RIVER RIM TEARDROPS, LLC"
5109,"HARMAR , INC."
5111,"FISHING HOLDINGS, LLC"
5112,Jerr-Dan Corporation
5113,Crown Coach Corporation
5114,"J T Trailers, Inc."
5115,Laverda
5116,"Winnebago Industries, Inc."
5117,Hackney Bros. Body Company
5119,D & D Trailers Inc.
5120,Landa Trailer
5121,Sheller-Globe Corporation
5122,KARMA
5123,Hendrickson Chassis
5124,Fontaine Truck Equipment Company
5125,"Hackney and Sons, Inc."
5127,Homegrown Trailers
5128,ARGO Trailers
5129,Armstrong Trailers
5130,B and M Trailer Sales
5131,STELLAR INDUSTIES INC.
5132,Baron USA Inc
5133,Beach King Inc
5134,Betterbuilt Trailers
5135,Red Fern Dynamics
5136,Black Horse Trailer
5137,WISTAR EQUIPMENT
5138,HERNCO FABRICATION & SERVICES
5139,Blue Thunder Custom Motorcycles Inc.
5140,"Brown & Reese Enterprises, Inc."
5141,Butler Trailer Sales
5142,C & M Trailers
5143,Carder's Custom Cycles
5144,"Carolina Equipment Sales, Inc."
5145,Carron Truck Repair LTD
5146,Cascade Custom Manufacturing Inc.
5147,Catamaran Cruisers
5148,"Central Parts Welding, LLC"
5149,Chariot Eagle West
5150,Circle G Trailers
5151,Classic Motor Works
5152,"Coachcraft Technologies, LLC"
5153,Combs Trailer Manufacturing
5154,Corbin Motors Inc.
5155,Corullo Forest Products Corporation
5156,Custom Bikes of Lauderdale
5157,Custom Chassis Inc.
5159,"Dan Gurney Alligator Motorcycles, Inc."
5160,Daniel's Certified Welding Inc.
5161,Davis Trailer World LLC
5162,"DayStar Motorcycles of America, Inc."
5163,DBR Systems LLC
5164,Domatex
5165,Donaldson Fabrications
5166,Double R Trailer MFG
5167,DRYAIR 2000 Inc.
5168,DTM Trailers
5169,Duvall Equipment LLC
5170,Dynamic Manufacturing Corporation
5171,Iron Eagle Trailers Inc.
5172,Eagle Trailers LLC
5173,East Coast Manufacturing & Design
5174,USA Trailer
5175,"Ecosse Moto Works, Inc."
5176,"El Dorado Foundry Machine & Supply Company, Inc."
5177,Elco Industries
5178,"Equip Manufacturing, Inc."
5179,Lomar Industry
5180,Factory Direct Trailer Sales & Manufacturing
5181,Fat Attack Custom Bikes
5182,"Fitzgerald Kit Trucks & Sales, LLC"
5183,General Automotive Corporation
5184,"Gladiator Custom Trailers, Inc."
5185,"Grimaldi's Heating & Sheet Metal, Inc."
5186,"Hatton Fabrication, Inc."
5188,Hawkline LLC
5189,Hogfather Trailers
5190,"Host Industries, Inc."
5191,Industrial Manufacturing Solutions Inc
5192,Integrity Trailers
5193,Irisbus France
5195,J.D. Sutherlands Customs Inc
5196,J.P. Trailer Manufacturing
5197,"Janco Enterprises, Inc."
5198,Jimmy's Discount Tire/Trailer
5199,"Johnson Farm Machinery Co., Inc."
5200,KAR Fabrication Inc.
5201,Tire
5203,Knight's Dragon Service
5204,"M-B-W, Inc."
5206,Martin's Steel Inc.
5207,Mastercarry Trailer Manufacturing
5208,Matrix Motor Company
5209,"Mill Works, Inc."
5210,MountainWest
5211,MTP Trailers
5212,NEA
5213,New York City Custom Motorcycles
5214,"New York Motor Company of L.I., Inc."
5215,"Outlander Trailer, LLC"
5216,"Paughco MC, LLC"
5217,Peak Manufacturing Inc
5220,Pro Welding & Fabricating
5221,Pullright Trailer Inc
5222,"Quality Steel and Aluminum Products, Inc."
5223,Raglan Industries Inc
5224,"Ram Enterprises, LLC"
5225,Route2Trailers.com
5226,Rude Dog Trailers
5227,"RuggedBilt-USA, Inc"
5228,Shaddo International
5229,Shafer & Shafer Welding LLC
5230,"Shenzhen Cimc Heavy Industries Co., LTD"
5231,Skorczewski Welding
5232,Slusarski Mfg.
5233,Solid Steel Fabrication
5234,"South Coast Choppers, Inc."
5235,Speedy Bleacher Corp
5236,"Splash Marine, LLC"
5237,"Stanley Emergency Products, Inc."
5238,Stiles Trailer Company
5239,Still Trailer Manufacturing
5240,Stratos Boats Inc
5241,"Sun West Engineering, Inc."
5242,Tailgater Party Trailers
5243,Taylor Power Systems
5244,Taylor's Fab & Mechanical SVC's
5246,Temisko
5247,The Chop Shop
5248,"The Little Trailer Co, Inc."
5249,The Perfection Company
5250,"The Sholar Co, Inc."
5251,"Thorp Equipment, Inc"
5252,"TMS, Inc"
5253,TOYHOYST Inc.
5254,Trailer & Truck
5255,"TSE International, Inc."
5256,Tug Hill Trailer Mfg.
5257,"Ultra Motorcycle Company, Inc."
5258,Fruehauf
5259,"Universal Specialty Vehicles, Inc."
5261,Viking Fabrication
5262,Wagon Wheel Trailers
5263,Warman's Welding LTD
5264,West Coast ABT Inc.
5265,Windward Campers Inc
5266,A Smith GT Bentley
5267,"Aero Teardrops, LLC"
5268,Allmand Brothers
5269,Atomic Electric Vehicles
5270,Batco
5271,Escape
5272,Bama LSV
5273,Bauss Manufacturing Inc.
5274,Century Built
5275,Ed Trailers
5276,Imperial Trailer Manufacturing
5277,GreenGo Buggies
5278,BEST BUILT
5279,"JR KOOP,Inc."
5283,ROBBINS MFG.
5284,"ROBBINS MANUFACTURING,INC."
5285,"CRANE COMPONENTS, LLC."
5286,RACE TRAILERS
5287,HEAVY HITTER
5288,INTELLI-CORE LLC
5289,SNIDERBUILT TRAILERS
5290,IDEAL
5291,M-ONE
5292,DRIVEN FAB LLC
5293,SCOTTIES
5294,"U.S. JETTING,LLC"
5295,"TJ OILFIELD SERVICES,LLC."
5297,DECK OVER DOLLY
5298,HLT TRAILERS
5299,RPM
5300,LIBERTY CABINS
5301,Campagna
5302,Yingang
5305,ParCar
5309,Go RV
5310,Lightning Motors Corp
5311,Dragon Mobile Rigs
5312,Lakeland
5315,Mikes Trailers
5316,Patriot
5317,Grande West
5318,"Big O's Manufacturing,Inc"
5320,SANYOU
5321,Aldura
5322,"Valley Industries, LLC"
5323,"TD Manufacturing, LLC "
5324,CONCAR
5325,VERTICAL WORKS INC
5326,Greenwater Trailers
5327,ZELIGSON
5328,FLXIBLE
5329,Kiefer-Built
5330,"Hart Manufacturing "
5331,"Timpte, INC"
5332,"Pak-Mor Mfg. Reserved "
5333,"Longneck Trailers "
5334,Drifta Offroad Tourer
5335,Coachmen
5336,Shasta RV
5337,Viking RV
5338,Viking Formed Products
5339,FAN
5340,Norris(Midas)
5341,EZ Loader Custom Boat Trailers
5342,Merit Tank
5343,Load Rite
5344,New Flyer Blue Bird
5345,Classic Tows
5346,Reserved
5347,Holsclaw Bros. Inc
5348,New Flyer Ikarus
5349,Global Fabricators
5350,"CPAT Distribution, Inc."
5351,Banens
5352,Indian Motorcycle Binghamton
5353,ThunderVolt
5355,Jo Mac Ltd
5356,"Valderaz Services,LLC"
5357,KC Creations
5358,"Rosenbauer Motors,LLC"
5359,"Kin Sui Cheng Industrial "
5360,Martin Marietta
5361,ALTA
5362,Barnstorm Cycles
5363,Kovatch Mobile Equipment
5364,USA Trailer Manufacturer
5365,"Red Ewald "
5366,"Superior Coaches "
5367,"Armbruster Stageway "
5368,"TMP Truck & Trailer "
5369,TRANSI-CORP
5370,Oxbo International
5371,"Walsh Auto & Fabrication "
5372,"Sage Oil Vac, INC"
5374,Venter
5375,"Dugan/Stone Trailer Co, LLC"
5376,"Crater Trailers of LA, LLC"
5377,UM Motorcycles
5378,Respo
5379,Rayttle
5380,Auto Motion Ind.
5381,Lumen
5382,Summit Trailer
5383,Makaha
5384,Gidget
5385,Whitewater
5386,Andros Engineering
5387,RCM Motorcycles
5388,RJ Distribution Inc.
5389,"Coyote Welding "
5392,Pegasus
5393,"Redi-Haul "
5394,HOBO
5395,Fabco
5396,White
5397,ELASTEC
5398,General Welding and Fabricating Inc
5399,"Alloy "
5400,Lane Trailer Manufacturing Co.
5401,Lantz
5402,Anything Goes Cycles
5403,Debnam
5404,Cornerstone Tiny Homes
5405,Clement Industries
5406,CK TRAILERS
5407,"C4 Welding "
5408,Ringo
5409,Tinitron Motors
5410,Tinitron Trailers
5411,BWI
5412,Maddock Machinery Corporation
5413,"Short Go, Inc"
5414,Venture Buggy
5415,HAWK TRAILERS
5416,Ca. Commercial Trailer
5417,Extreme Trailer
5418,"Pro West Mechanical, Inc"
5419,Superior Steel Products
5420,Haulinit
5421,BTM
5422,GARLOCK TRAILERS
5423,Compaks
5424,Bad Boy Buggy
5425,Shivers Utility Trailer
5426,WHITEGMC
5427,Dakota Airboats
5428,Hoosier Trailers
5429,Fair West
5430,Aero Trailers
5431,"John Deere "
5432,"Rebel West "
5433,BRIAB
5434,Liddell
5435,Loadstar
5436,Nu-Gen Products
5437,Cam-Concept
5438,Raja Trailer
5439,C&M TRAILERS INC
5440,JOSTEN
5441,"Aliner "
5442,Somerset
5444,J&L
5445,Riverview Manufacturing Inc
5446,Trail Star Trailer
5447,ZARK
5448,"Tiny House Chattanooga "
5449,Transtar ATW
5450,Global Power Components
5451,POLYCOAT SYSTEMS
5452,"Bayshore "
5453,Hackney Welding
5454,"Triple Crown Trailers, Inc"
5456,"Brave "
5457,Iron & Oak
5458,Maxim
5463,"Inland Empire "
5464,Asuna
5465,"Top Brand "
5466,Southern Cartz
5467,"IRON DOG, INC."
5468,MERKUR
5469,Turtle Up
5470,"Foshan Shunde F1 Transport Engineering Co., Ltd"
5471,"IPT, Inc"
5472,Inzuro
5473,Southwest Signs LLC
5474,BCI Trailers
5475,Peach Cargo
5476,Continental
5477,Viking
5478,Prime Time Mfg.
5479,Shasta
5480,"Dynamax Divisions of Forest River, Inc"
5483,"Down to Earth "
5484,Timberleaf
5485,Hunna Mei
5486,"GENERAC MOBILE PRODUCTS, LLC"
5488,CDH Industries
5489,"Jetech,Inc"
5491,Mongoose
5492,RamVac
5493,"Sewer Equipment Co. of America "
5494,Wallrich Welding
5497,Comfort Station
5498,Baird & Slaska Mfg
5499,Classy Chassis Campers
5500,EZ Trac
5501,Tiny Home Trailer
5502,ASE
5503,Wellspring
5505,"Superior Trailer Manufacturing "
5506,Westbrook Greenhouse Systems Ltd.
5507,"National Trailer Assembly "
5509,RCM
5510,"Envtech Tank Services, LLC"
5511,Extreme Classic Trailers
5512,Dakota Motorcycles U.S.A. Inc
5513,"Mobridge Manufacturing, Inc"
5514,Four Horseman Motorcycle Co LLC
5516,Olympic
5517,Blair Trailers
5518," Drake Truck & Trailer Equipment"
5519,Sumstad Mfg
5520," Miller RV MFG. "
5521,Triple-C Trailer
5522,Lucas
5523,HiPoint
5524,C-Trail
5525,BULK FABRICATED PRODUCTS
5527," Gerling and Associates"
5528,"B&W "
5529,Intercontinental Truck Body
5530,Victory Haulers
5531,EZ Draw Trailers
5532,TJC
5533,H&H Custom Solutlons
5534,Capco
5535,LCH Colombia S.A.S
5537,Sierra Welding & Fabricating
5538,Marauder Travelers Incorporated
5539,"Rocket International, Inc."
5540,Stirling
5542,CC CYCLES
5543,Wells Machine Co Inc
5544,Steel Bone Trailer Mfg
5545,Execucoach Inc
5546,Workhorse Utility Trailers
5547,Landry's Trailer Sales & Service
5548,Britton
5549,"Custom Fit Trailers "
5550,"Ironman "
5551,Streetrod
5552,Avanti Motors
5553,YUGO
5554,Peugeot
5555,Sterling Motor Car
5556,VETS
5557,Consulier
5558,"Holland Industries "
5559,"Ramptek "
5560,TINY CAMPER COMPANY
5561,FWM Inc.
5562,"Joyride "
5563,Firely ESV
5564,B & D
5565,Kustom LSVs
5566,Crossman
5567,Superior Industries
5568,TraffiCalm Systems
5569,Galaxy
5570,Express Trailers Inc
5571,Gore
5572,"B & M Trailer Sales "
5573,Leonard Aluminum Utility Buildings
5574,Moto8ight
5575,"Hulk "
5576,"Century Trailer Company "
5577,Durabilt
5578,"Precis "
5579,Bandit Choppers LLC
5580,"Panther Motors "
5582,"Tri City "
5583,Triple C Trailers
5584,WACO
5585,Superior Manufacturing & Engineering Cor
5586,"Hog Heaven Chopper "
5587,Bulldog Steel Fabrication LLC
5588,O.Z.Z Choppers
5589,Tru-Weld
5590,"Elusive "
5591,Pack Mule Camper
5592,"HME, Inc"
5593,LARSON INTERNATIONAL
5594,Reitnouer Inc
5595,Tatsa
5596,Hart
5597,RTD Manufacturing
5598,Dat Trailers
5599,Otterbacher
5600,Magnum Trailer Manufacturing
5601,Hughes Trailers Works
5602,Bayer Trailers
5603,Gulf Coast Trailer Mfg.
5604,Hughes Springs Custom Trailers
5605,"LaFarge "
5606,M & J Trailers Unlimited Inc
5629,Hurd's Custom Machinery Inc
5630,"Performance Trailers "
5631,Premier
5632,Americana
5633,Colorado
5634,Destiny
5635,Fleetwood Folding Trailer (Pioneer)
5636,Four Seasons
5637,"San-Jo Trailer "
5638,Fleetwood Enterprises(Terry)
5639,Fleetwood Enterprises(Taurus)
5640,Fleetwood Enterprises(Prowler)
5641,Fleetwood Enterprises(Wildnerness)
5642,Fleetwood Enterprises(Avion)
5643,Fleetwood Enterprises(Oak Park)
5644,Fleetwood Enterprises(Resort)
5645,Fleetwood Enterprises (Park Models)
5646,Fleetwood Enterprises(Mallard)
5647,Fleetwood Enterprises(Caribou)
5648,Fleetwood Enterprises(Elkhorn)
5649,Fleetwood Enterprises(Savanna)
5650,Neel's Utility Trailer Mfg
5651,"J & J Trailer "
5652,Premier Coachbuilders Inc
5653,Dawson
5654,Patriot Campers
5655,GOVECS
5656,The Trailer Shop Puerto Rico MFG
5657,Datsun
5658,BNM Trailer Sales
5659,Dino
5660,Top Hat Industries
5661,Pininfarina
5663,Triumph Motors
5667,Wilcken Industries
5669,Spartan Motors
5670,"Adam Trailers "
5671,CW Welding and Fabrication
5672,Xplor Campers
5673,Wagner-Smith Equipment Co
5674,Sirchie
5675,Futura Trailers	Limited
5676,4-Star Trailers Inc.
5677,Bison Coach
5679,YIBEN
5680,ADIRONDACK KOTTAGES
5682,"LOBB TRAILER "
5683,BRENDERUP TRAILERS
5684,"M.H. EBY, INC"
5685,BUILTRITE TRAILER
5686,Burkett's Autorama
5687,"Bar-Bel Fabricating "
5688,"Viking Trailer "
5689,CREATION DESIGN
5690,BELLUE'S WELDING
5691,"C.H. CUSTOM COACH "
5692,"BEST TRAILER "
5693,"BesTrailers "
5694,"Bienville "
5695,A Bar K Trailers
5696,"AA Welding "
5697,"ASHFORD MFG "
5698,"Asphalt Machinery "
5699,Anaheim Welding & Fabrication
5700,Ace Custom Trailers
5701,KALYN SIEBERT
5702,Snorkel
5703,Bildon Inc
5705,California Sidecar
5706,Art Roll Tech
5707,Frisbie Construction Co Inc
5708,Gaitway Trailer Co
5709,"Garneau's Garage, Inc"
5710,GETTIG TECHNOLOGIES LTD
5711,GRIFFIN TRAILER
5712,Grigsby
5713,Ellis Trailers
5714,HMC
5715,H & W Trailer Works Inc
5716,HallBuilt Trailers
5718,Hamner
5719,Savannah
5720,"Harnischfeger "
5721,Haul-Rite
5722,Hawkeye Eagle
5723,Hesco
5724,"Hewitt "
5725,Hoedebeck
5726,"Houston Marine "
5727,Hansen Hydralift
5728,"Marina "
5729,Power
5730,"Hydrolift "
5731,I Haul
5732,Hutchins
5733,Witco Challenger
5735,ILAUG
5736,I.P.P
5737,"INTERMOUNTAIN "
5738,International Tank & Trailer Inc
5739,International Trailer
5740,KARI-KOOL
5741,KAST-RITE
5742,INTERSTATE
5743,IRBY
5744,Iveco
5745,J & C Mfg Inc
5746,"Jantz-Femco	"
5747,"BERTOLINI "
5749,Fruetel
5750,Real-Lite
5751,"Westline "
5752,WURST
5753,Steelbro
5754,WCW
5755,Eurostyle
5756,Acv Inc
5758,"Simpson "
5759,SPYDER
5760,"Vintage Auto "
5762,Montone Trailer Company
5763,Lazy N
5764,"North American Mfg. "
5765," SAM'S "
5766,"ROSEWOOD "
5767,LondonCoach Inc
5768,Snowco
5769,Stauffer Mfg.
5771,Precedent
5772,Chance
5773,BOOM
5774,"R & R "
5775,Race Tech
5777,Collins
5778,Camp
5779,"Donovan Spring & Equipment Co. Inc "
5780,"Utilimaster Motor Corporation "
5781,Stainless Tank & Equipment LLC
5782,KERR-BILT
5783,Savage
5784,Starcraft
5785,LOHR
5787,XPLORER
5788,"Colt "
5789,"Twin City "
5790,"Karavan "
5791,"Highland "
5794," Kountry Aire"
5795,London Aire
5796,Kountry Lite
5797,Load Eaz
5798,imperial
5801,"Grumman "
5802,"C.P.S. "
5803,"A-1 Hitch & Trailer Sales, Inc."
5804,"Commercial Structures "
5805,BROUGHAM BRIDGER
5806,"ADMIRATION HOMES "
5807,New Zealand
5808,HILLSBORO
5809,KID
5810,Kondor Coach Builders
5811,Kings Way Trailer Mfg
5812,Kross Kountry
5813,"L & L Custom "
5814,EZ
5815,L J Welding Inc
5816,L B Maufacturing Co
5817,Orange EV LLC
5818,Ladner
5819,"Landmark "
5820,ATK
5821,"LHT Industries "
5822,Lifetime Aluminum
5823,LIFTCO
5824,Lindig
5825,Luedtke
5826,LTT
5827,"M & G "
5828,M & M Fabricators
5829,"M&R Manufacturing "
5830,Tag-Along
5831,Kar-Karriage
5833,Kainuo
5834,Haonuo
5835,Haoying
5836,JN
5837,Motomarina
5838,Mark's Trailers Inc
5839,Marley Continental Homes Inc
5840,Marquez Mfg Ltd
5841,Martin Machine Inc
5842,Maxi-Cube
5843,McCullough
5844,Kent Power Inc.
5845,"Minicars "
5846,Medic
5847,Metal Fab
5848,MGS Grand Sport
5849,Miller
5850,Mini Big Trucks
5851,Mister Trailer Co
5852,MBI
5853,"Modern "
5854,Morgan Industries Inc
5855,Moex
5856,Williams
5857,Mobile Products Inc
5858,Starlight
5859,"Nortrail "
5860,Odom
5861,Omni
5862,Odom's Manufacturers
5863,On The Road
5864,Mang
5865,Owens Classic
5866,"PES Inc "
5867,Paris
5868,"Patent Products, Inc"
5869,Parkview Mansions
5870,Pauli
5871,"Perry "
5872,Perry Ent
5873,Petrofab Inc
5874,"Phoenix "
5875,PMI
5876,Pittsville Homes
5877,Pleasant View Mfg
5878,Plunkett
5879,"Replica Mini Trailer "
5880,Presidential Arm
5881,Pyramid
5882,OutAbout
5883,Ramika
5884,RANGE
5885,"REBUILDERS & SANDBLASTERS, INC"
5886,"Red River "
5887,Rezner
5888,"RICE "
5889,Ringtown
5890,J & R
5891,Rock Rapids Repair
5892,Samson
5893,"Saucier's Welding Inc "
5894,Wangye
5895,Sanden
5896,United Motors
5897,Motofino
5899,Scammell
5900,"Schoon Backhoe Service	"
5901,Sebring
5902,Self-Loading Systems
5903,"SEYMOUR WELDING "
5904,Better-Bilt
5905,Shreveport
5906,Siebert
5907,"Silver Star Mfg "
5908,Skycoach International Inc
5909,Econ-O-Haul
5910,Specialty Vehicle Mfg Corp
5911,Overland
5912,Owensby
5913,Standard
5914,Convoy
5915,Star Custom
5916,Summerset Homes
5917,Sun-Land Express
5918,"Sunrise "
5919,"Sunshine Stainless Tank & Equip "
5920,"Supreme "
5921,LCT
5922,XLT
5923,"Sweet Home "
5924,AEROTEK
5925,WHEELER STEEL WORKS
5926,Zimmer
5927,"Vermeer- Delta "
5928,Southern Legacy
5929,StoutBilt
5930,Systems Technology Company
5931,Champion
5932,Talbert
5933,"Tac Trailer "
5934,"Tansa "
5935,Hydroglide
5936,Terrell
5937,THAYCO
5938,Panther
5939,Thomsen
5940,Ti-Brook
5941,TRADERS MFG. GROUP INC
5942,Trailboss
5943,GC-1
5944,Trailboss Boat Trailers Inc
5945,Trailmaster
5946,TrailStar
5947,Transglobal Industries
5948,"Transtech "
5949,Travalong
5950,"Travel Line "
5951,"Tri-City Boat Dock "
5952,"Spartan Truck Equipment "
5953,Trident Motor
5954,"Trihawk "
5955,Triking
5956,Tritan Ventures
5957,Turnbow
5958,TYCO
5959,Tyler Coach Mfg. Inc
5960,"Ultra Lite "
5961,United Hauler
5962,Vacationeer
5963,Van Overflow Inc
5964,Venture Ride Mfg Inc
5965,Vironex
5966,Bestmade
5967,"Wayne "
5968,Jackson Mfg.
5969,Crosley
5970,Watson
5971,Waymatic Inc
5972,Webco Pacific
5973,Wellco
5975,Western Metals Company Inc
5976,Western RV
5977,Wimyer
5978,Wisdom
5979,Wolverine
5980,WR Manufacturing Inc
5981,SHINN FU
5982,Chin Yuan Chi Casting Corp
5983,"A & H "
5984,ABI Caravans Ltd
5985,American Bos Corp
5986,Amfab
5987,JAWA
5988,Anderson Truck Body & Equipment
5989,Monster Power Equipment Inc.
5990,Worthy
5991,"Apache "
5992,Del-Val
5993,Atlanta Fabricating & Equipment Co
5994,Automated Engineering Systems Inc
5995,Kar-Tote
5996,Trail A Board
5997,Baker
5998,Balestra
5999,METRO FAB INC
6000,Boss Equipment Trailer
6001,Bud Antle Inc
6002,Bushman
6003,Catalina Marina
6004,Pro-Craft
6005,Orion Bus
6006,Liberty Outdoors
6007,Ontario Bus Industries Inc.
6009,COUNTRY BOY MFG.
6010,Craig Systems Corporation
6011,Cropp Welding & Fabrication
6012,Custom Equipment Co Inc
6013,Custom Haul
6014,Superior Handling Equipment
6015,Custom Hauler
6016,D & G Welding
6017,"Dameron "
6018,Daytona Coach Builders
6019,Design Home
6020,Dutcher
6021,Monon
6022,"Federal Motors Inc "
6023,Double Duty
6025,Six Wheel Wonder
6026,G & D Enterprises
6027,"Shadow Custom "
6028,East/West
6029,"G & R Enterprises "
6030,"Easley "
6031,Cumberland Farms
6032,"UTILITY "
6033,"Eddy's Welding "
6034,William Clark
6035,Axis Corporation
6036,Firepower
6037,First Products Inc
6038,Universal
6039,City Trailers
6040,Elite
6041,Coast
6042,Daughtry
6043,CTM
6044,Camp-Let
6045,CEMENTECH
6046,Hang Time Inc
6047,"Centreville "
6048,Baja Steel Inc
6049,"Champagne "
6050,Champion Manufacturing Inc
6051,Chancey
6052,Bocats
6053,Bollin Tile Stringer
6054,Bradley
6055,Brainard Kilman Drill Company
6056,Devine
6057,Zoe Motors
6058,Martin Camper
6059,STC
6060,PJ
6061,Haulmark
6062,Wells Cargo
6063,Silverwing
6064,"Monarch Trailer "
6065,"Arena Werks "
6066,SUNDANCE GOLF CARS
6067,Ernest Spencer Trailer
6068,"Salvation Trailers "
6069,UCC
6070,"Easley Trailer "
6071,America's Best Cargo
6072,Trailmobile
6073,Long Trailer Company
6074,Hymer Manufacturing Inc
6075,Bloomfield Custom Fabrication Inc
6076,Tru-Tow Trailers
6078,"Ag Spray Equipment,Inc."
6079,Agri-Drain Corp
6080,AG. BELT TRAILER
6081,AMPHI-RANGER
6082,Anderson Repair
6086,Big Smith Sales & Service
6087,Davidson Enterprises Inc
6088,APOLLO TRAILER COMPANY
6089,Aquacraft Inc
6090,CHRISMAN CORPORATION
6091,ECSTASY TRIKES INC
6093,EDDIE INC
6094,EDGE MANUFACTURING CO
6095,EDGE MANUFACTURING INC.
6096,CUSTOM TANK TECHNOLOGY
6098,Burns Mfg.
6099,Double S Enterprises
6100,Double S Welding
6101,Unicell Body Company
6102,AMPHI-RANGER-FAHRZEUG GMBH
6103,WILCO MACHINE & FAB INC.
6104,Dover Trailer & Fab
6105,Drake Trailers
6106,C & C Mfg.
6107,Dreamline
6108,Great Basin Industries Inc
6109,D & D Speed
6110,Custom Line Campers
6111,D & H Enterprises
6112,D & H Truck Equipment Inc
6113,C F Welding & Mfg Inc
6114,Diamond Boats Inc
6115,Dri-Doc Inc
6116,DESIGN CONCEPTS
6117,Bar Y
6118,"Barcroft Welding and Ornamental Iron "
6119,Barlow's Welding
6120,General Shelters
6122,"MSA Trailers "
6123,Gerald L. McCoy
6124,1ST CHOICE MANUFACTURING INC
6125,BT&T
6126,Grooms Welding & Machine Inc
6127,Ground Heaters
6128,Heartland Homes
6129,"HEARTLAND "
6130,"Armor Chassis "
6131,Beehive Road Welding
6132,C & D Trailers
6133,Albert Lea
6134,Dempster Industries Inc
6135,"American Tote "
6136,Cascadian Co
6138,THO
6139,Enpro Engineered Products LLC
6140,ENERGY SYSTEMS
6141,"ABU "
6142,Aluma
6143,Chameleon Transportation Systems Inc
6144,Duncan Supply Company
6145,DUTCH PARK INC
6146,Dynamic Air Systems
6147,E & L Trailers
6148,Massimo Motor Sports
6149,E-Z Tow
6150,Meeks Engineering
6151,"Meeks Truck & Trailer "
6152,TRINITY TRAILERS
6153,TRIPLE B TRAILERS
6154,Trail Craft
6156,Kendrick Prefab Welding
6157,Morris Farms
6158,Morse Manufacturing Inc
6159,"Sparta "
6160,Spykgaard
6161,RC
6162,Swift Enterprises
6163,Swinford Mfg
6164,"PETERSON BUILT PRODUCTS, INC."
6165,Stock Car Fabrications
6166,STOCKTON TRUCK AND WELDING
6167,Mity Mite Mfg
6168,Quality Welding Service Inc
6169,Stuart Scotsman
6170,Canoetote
6171,MiniMixx
6172,R.A.M. TRAILERS
6173,RAMP AGE TRAILER CO.
6175,Metzger Machine & Engineering
6176,Mitchell Industries Inc
6177,Ram-Lin
6179,E-Z Pack
6180,EPCO
6181,Acro Trailer Company
6182,"Moody "
6183,"Skipper B "
6184,Sno-Bird
6186,SPORTSMAN
6187,Sportsman Trailers
6188,SMP
6189,"Tee Nee "
6190,"FLEX-KING "
6191,BALKO
6192,Correct Craft Inc
6193,AMS
6194,American Skier
6195,Eagle Trailers Inc
6196,Drydock
6197,"JJR, INC"
6198,Eager Beaver
6199," Esterel"
6200,Rance Aluminum Fabrication Inc
6201,Sun International Holdings Inc
6202,Truck Tech
6203,Lazy B
6204,RAT Trailer Mfg
6205,Steeds
6206,Rudy's Truck Body Repair
6207,Rush & Son Inc
6208,S & S Manufacturing Inc
6209,S & S Welding
6210,S & W Welding Inc
6211,S & J Mfg
6212,Wood/Chuck Chippers Corp
6213,Thermal Trek Inc
6214,Lerch RV
6215,Mike Green Hydros Inc
6216,Nordic
6217,Nordskog Marketeer
6218,Linhai
6219,North Bay Truckworks
6220,"S.D.P. Manufacturing Inc "
6221,H&H Trailer Co
6222,"SAKO CORPORATION	"
6223,Sammy
6224,E-Ton II
6225,Taylor
6226,N & N Remorque Inc
6227,N-Line Trailers
6228,Nabors Trailers of America
6229,Saskarc Industries Inc
6230,Kard Co
6231,Tuff Boy Sales
6232,Light Campers Inc
